Wall time,Step,Value
1690449497.9600565,125,3.655701160430908
1690449512.7796395,126,3.6534767150878906
1690449527.418443,127,3.6535913944244385
1690449541.7215812,128,3.6512410640716553
1690449556.7641954,129,3.649449110031128
1690449571.2673287,130,3.6489086151123047
1690449586.089567,131,3.6481809616088867
1690449600.7118967,132,3.6481893062591553
1690449615.4583168,133,3.6448311805725098
1690449630.2111866,134,3.646106481552124
1690449644.3325455,135,3.644378423690796
1690449659.1268733,136,3.6433470249176025
1690449673.375535,137,3.643376111984253
1690449687.973285,138,3.641035795211792
1690449702.9248636,139,3.6395397186279297
1690449713.6005294,140,3.6373987197875977
1690449719.8585432,141,3.636756658554077
1690449725.8278506,142,3.635573387145996
1690449731.672572,143,3.635087728500366
1690449737.7959495,144,3.63482666015625
1690449743.785609,145,3.6327996253967285
1690449749.7059999,146,3.6314358711242676
1690449755.531621,147,3.630650043487549
1690449761.4622211,148,3.6294825077056885
1690449767.4288716,149,3.629784107208252
1690449773.3827271,150,3.628737449645996
1690449779.2611248,151,3.6269795894622803
1690449785.044522,152,3.626831531524658
1690449790.9129026,153,3.6232070922851562
1690449796.9239492,154,3.626572847366333
1690449802.7449303,155,3.6231319904327393
1690449808.7084212,156,3.6222317218780518
1690449814.7481859,157,3.623250722885132
1690449820.8122613,158,3.6200990676879883
1690449826.66193,159,3.6212761402130127
1690449832.6943548,160,3.6185684204101562
1690449838.5674946,161,3.619554281234741
1690449844.4416606,162,3.616536855697632
1690449850.4259763,163,3.615238904953003
1690449856.2573867,164,3.6145894527435303
1690449862.024618,165,3.613293409347534
1690449867.7203648,166,3.6113362312316895
1690449873.7452176,167,3.61277174949646
1690449879.3932874,168,3.612966299057007
1690449885.3075356,169,3.6113884449005127
1690449891.5928204,170,3.609286069869995
1690449897.6449025,171,3.6091835498809814
1690449903.9502661,172,3.6090593338012695
1690449909.7793627,173,3.6059470176696777
1690449915.563637,174,3.606311321258545
1690449921.4885461,175,3.604510545730591
1690449927.2693775,176,3.604537010192871
1690449932.9339652,177,3.6025164127349854
1690449938.7386694,178,3.602757453918457
1690449944.6740224,179,3.6024329662323
1690449950.677389,180,3.602022886276245
1690449956.6520162,181,3.607510566711426
1690449962.5238433,182,3.59902024269104
1690449968.2112956,183,3.5989842414855957
1690449974.211231,184,3.599832057952881
1690449980.3821778,185,3.5973145961761475
1690449986.657647,186,3.5955543518066406
1690449992.424577,187,3.5954930782318115
1690449998.3636866,188,3.5937652587890625
1690450004.399185,189,3.594130754470825
1690450010.169604,190,3.5912935733795166
1690450016.234785,191,3.591841220855713
1690450022.218129,192,3.5924148559570312
1690450028.4685347,193,3.592743396759033
1690450034.3373022,194,3.5920581817626953
1690450040.5800374,195,3.58843731880188
1690450046.4952796,196,3.589198350906372
1690450052.6978166,197,3.587301015853882
1690450059.2086353,198,3.587977170944214
1690450064.9988132,199,3.5876502990722656
1690450070.975447,200,3.5852277278900146
1690450076.9426267,201,3.5843749046325684
1690450083.3471892,202,3.5830743312835693
1690450089.3892283,203,3.585381031036377
1690450095.5208547,204,3.5851192474365234
1690450101.4620554,205,3.5843260288238525
1690450107.3544385,206,3.5830202102661133
1690450113.3088138,207,3.583033561706543
1690450119.2458103,208,3.5820255279541016
1690450125.4070754,209,3.5794754028320312
1690450131.2624407,210,3.577324867248535
1690450137.2094076,211,3.578934669494629
1690450143.3249404,212,3.5786139965057373
1690450149.423846,213,3.5782675743103027
1690450155.495328,214,3.576359748840332
1690450161.4132464,215,3.577692747116089
1690450167.3860927,216,3.5764236450195312
1690450173.4807825,217,3.5752501487731934
1690450179.4998994,218,3.5750129222869873
1690450185.5780828,219,3.5741822719573975
1690450191.5038724,220,3.5729994773864746
1690450197.7906835,221,3.571951150894165
1690450203.7898633,222,3.571734666824341
1690450209.999702,223,3.5694940090179443
1690450216.0203342,224,3.569070816040039
1690450221.978576,225,3.569211721420288
1690450227.9123876,226,3.568891763687134
1690450233.6522436,227,3.5687179565429688
1690450239.4041026,228,3.569134473800659
1690450245.5315845,229,3.5677623748779297
1690450251.445705,230,3.5678234100341797
1690450257.501521,231,3.566267251968384
1690450263.4951186,232,3.5642263889312744
1690450269.5779693,233,3.5640811920166016
1690450275.658522,234,3.564532518386841
1690450281.629914,235,3.5642783641815186
1690450287.6314518,236,3.562700033187866
1690450293.589167,237,3.563175678253174
1690450299.5751863,238,3.5619544982910156
1690450305.4495418,239,3.560626268386841
1690450311.4180045,240,3.5603349208831787
1690450317.2320027,241,3.56184983253479
1690450323.0428905,242,3.5593440532684326
1690450328.9022841,243,3.5609991550445557
1690450334.5896623,244,3.5598032474517822
1690450340.119121,245,3.560087203979492
1690450346.327314,246,3.5585739612579346
1690450352.455167,247,3.5576703548431396
1690450358.4282818,248,3.5583856105804443
1690450364.257827,249,3.555492401123047
1690450370.5279295,250,3.5565924644470215
1690450376.5446708,251,3.5569956302642822
1690450382.2146847,252,3.554906129837036
1690450387.8027112,253,3.5549838542938232
1690450394.0691612,254,3.5520472526550293
1690450400.0808613,255,3.55543851852417
1690450406.069675,256,3.553879737854004
1690450411.9553287,257,3.553208589553833
1690450417.8288293,258,3.552128791809082
1690450423.9919772,259,3.5566234588623047
1690450430.25825,260,3.5514512062072754
1690450436.1511667,261,3.5533018112182617
1690450441.8212562,262,3.550816535949707
1690450447.5918906,263,3.54890775680542
1690450453.59325,264,3.5482561588287354
1690450459.549788,265,3.549138307571411
1690450465.5082269,266,3.54764986038208
1690450471.3927324,267,3.5469813346862793
1690450477.3994594,268,3.548858642578125
1690450483.2376084,269,3.5457372665405273
1690450489.0979156,270,3.5476958751678467
1690450495.06945,271,3.546701192855835
1690450500.9156172,272,3.546765089035034
1690450506.7147284,273,3.543870687484741
1690450512.7151053,274,3.543684482574463
1690450519.0466638,275,3.543794631958008
1690450524.8721,276,3.543989658355713
1690450530.998913,277,3.5421106815338135
1690450536.998526,278,3.542320966720581
1690450542.6975257,279,3.541701316833496
1690450548.5866153,280,3.5422728061676025
1690450554.7668111,281,3.544661283493042
1690450560.5168495,282,3.540468215942383
1690450566.1632133,283,3.5397822856903076
1690450572.0084205,284,3.5407869815826416
1690450577.948697,285,3.5396835803985596
1690450583.8455832,286,3.5394680500030518
1690450589.640197,287,3.539546251296997
1690450595.5260944,288,3.538973808288574
1690450601.4456365,289,3.537280797958374
1690450607.3492503,290,3.538403272628784
1690450613.312804,291,3.5382044315338135
1690450619.33598,292,3.5367610454559326
1690450625.1768572,293,3.5354700088500977
1690450631.072884,294,3.5347867012023926
1690450636.9666471,295,3.5348076820373535
1690450642.6660178,296,3.53603196144104
1690450648.84021,297,3.5361688137054443
1690450654.8055332,298,3.535468339920044
1690450660.7968137,299,3.5325052738189697
1690450666.6347914,300,3.5345535278320312
1690450672.4551136,301,3.534585952758789
1690450678.4162316,302,3.5323235988616943
1690450684.36857,303,3.5332629680633545
1690450690.4533727,304,3.5312013626098633
1690450696.253464,305,3.5328357219696045
1690450702.0323744,306,3.5323681831359863
1690450708.1165848,307,3.530000686645508
1690450713.9663243,308,3.5303845405578613
1690450719.937412,309,3.5310652256011963
1690450725.8465414,310,3.5301806926727295
1690450731.6253836,311,3.5290141105651855
1690450737.5386,312,3.5292670726776123
1690450743.3707142,313,3.526841163635254
1690450749.3792908,314,3.5277762413024902
1690450755.4078712,315,3.527799367904663
1690450761.8146589,316,3.5273172855377197
1690450767.6601741,317,3.5274038314819336
1690450773.6948557,318,3.530094623565674
1690450779.5215933,319,3.5323383808135986
1690450785.257826,320,3.5284664630889893
1690450791.137493,321,3.52736496925354
1690450797.2016675,322,3.5259668827056885
1690450803.0335898,323,3.5266849994659424
1690450808.909752,324,3.525151252746582
1690450815.1594002,325,3.524533987045288
1690450820.8400307,326,3.5231270790100098
1690450827.5771601,327,3.5244297981262207
1690450833.3440223,328,3.5226542949676514
1690450839.27862,329,3.520883321762085
1690450845.2332451,330,3.5223636627197266
1690450850.8775892,331,3.5243091583251953
1690450856.8098862,332,3.522744655609131
1690450862.528794,333,3.522371530532837
1690450868.51609,334,3.5211782455444336
1690450874.390041,335,3.521212100982666
1690450880.1705327,336,3.5214312076568604
1690450885.967736,337,3.522665500640869
1690450891.9419317,338,3.521474838256836
1690450897.747566,339,3.5184714794158936
1690450903.6062393,340,3.5195796489715576
1690450909.577664,341,3.5193538665771484
1690450915.7513697,342,3.5177886486053467
1690450921.5223489,343,3.5191574096679688
1690450927.6199663,344,3.520866870880127
1690450933.4926338,345,3.5178236961364746
1690450939.5654075,346,3.518003463745117
1690450945.5708876,347,3.5163424015045166
1690450951.400832,348,3.517512321472168
1690450957.226613,349,3.516538619995117
1690450963.066495,350,3.5155606269836426
1690450968.757198,351,3.5167739391326904
1690450974.6020057,352,3.5166702270507812
1690450980.589157,353,3.517021894454956
1690450986.4694502,354,3.514139413833618
1690450992.5603125,355,3.5149292945861816
1690450998.4677918,356,3.5151538848876953
1690451004.2738469,357,3.5129454135894775
1690451010.1696763,358,3.5150887966156006
1690451016.0791924,359,3.5143425464630127
1690451022.0217762,360,3.516009569168091
1690451027.8579848,361,3.5137412548065186
1690451033.5781612,362,3.513796091079712
1690451039.5000942,363,3.5117087364196777
1690451045.5523415,364,3.5123794078826904
1690451051.6270292,365,3.512669324874878
1690451057.8927438,366,3.5136795043945312
1690451064.322852,367,3.511530876159668
1690451070.4914432,368,3.5121536254882812
1690451076.656556,369,3.5108585357666016
1690451082.660198,370,3.51123309135437
1690451089.0998769,371,3.5075128078460693
1690451094.9043295,372,3.5131475925445557
1690451100.823674,373,3.5112507343292236
1690451106.6895688,374,3.510388135910034
1690451112.4048138,375,3.5086593627929688
1690451118.6665986,376,3.509051561355591
1690451125.7573342,377,3.508204221725464
1690451131.4011242,378,3.5079479217529297
1690451137.4095058,379,3.5098977088928223
1690451143.431683,380,3.51104474067688
1690451149.162551,381,3.5082223415374756
1690451155.5373514,382,3.507150173187256
1690451161.3210025,383,3.5053558349609375
1690451167.2150962,384,3.508483648300171
1690451173.1368585,385,3.506190776824951
1690451178.9850833,386,3.5057780742645264
1690451185.6056051,387,3.5059406757354736
1690451191.3876402,388,3.503781795501709
